id,stats_y_cards,stats_r_cards,event_incident_typefk,elapsed,card_type,subtype,player1,sortorder,team,id,n,original_index
448,1,,70,78,y,,139673,0,10252,3177328,311,139
449,1,,505,78,y,Unsportsmanlike Cond,113836,1,10260,3177329,312,139
450,1,,70,18,y,,231804,1,8654,3179216,221,140
451,1,,505,42,y,Unsportsmanlike Cond,449241,1,10260,3179551,239,140
452,1,,70,65,y,,23538,1,8654,3179958,266,140
453,1,,70,68,y,,109897,1,8654,3179990,270,140
454,1,,70,77,y,,43259,0,8654,3180105,282,140
455,1,,203,19,y,emergency_brake,111865,1,8667,3182280,254,141
456,1,,70,34,y,,449241,1,10260,3182309,272,141
457,1,,203,61,y,emergency_brake,35327,2,10260,3182388,307,141
458,1,,70,72,y,,35480,1,8667,3182412,317,141
459,1,,79,73,y,verbal_abuse,30829,1,10260,3182414,319,141
652,,1,26,90,y2,,31306,13,8455,3879259,312,188
461,1,,70,27,y,,24154,0,10260,3187778,257,142
462,1,,70,31,y,,109638,3,9850,3187833,263,142
463,1,,25,35,y,stall_time,70409,0,10260,3187856,269,142
464,1,,203,59,y,emergency_brake,72417,1,9850,3188126,300,142
465,1,,70,64,y,,24583,3,9850,3188172,306,142
466,1,,70,90,y,,201664,7,9850,3188402,327,142
467,1,,70,90,y,,165823,11,10260,3188421,330,142
468,1,,505,33,y,Unsportsmanlike Cond,169200,0,8455,2941225,187,143
469,1,,505,80,y,Unsportsmanlike Cond,30853,2,8455,2941617,235,143
470,1,,70,35,y,,160713,0,10260,2956086,262,144
471,1,,505,35,y,Unsportsmanlike Cond,174472,2,8650,2956095,263,144
472,1,,70,39,y,,30843,1,10260,2956141,267,144
473,1,,203,41,y,emergency_brake,34944,4,10260,2956162,271,144
474,1,,203,59,y,emergency_brake,23354,4,10260,2956489,293,144
475,1,,70,90,y,,95327,1,8650,2956695,317,144
476,1,,70,19,y,,23354,2,10260,2981363,225,145
670,,1,198,90,y2,emergency_brake,362694,16,10260,4144347,650,193
478,1,,70,45,y,,32087,1,9826,2981509,267,145
479,1,,70,55,y,,25537,1,9826,2981587,282,145
480,1,,70,5,y,,213485,4,8456,3011626,253,146
481,1,,70,30,y,,30829,1,10260,3011873,339,146
482,1,,79,70,y,verbal_abuse,35327,1,10260,3012359,312,146
483,1,,70,11,y,,71502,1,8659,3025208,289,147
484,1,,70,15,y,,34944,10,10260,3025299,297,147
485,1,,70,65,y,,186137,4,10260,3026330,360,147
486,1,,70,73,y,,118434,5,10260,3026459,375,147
487,1,,70,86,y,,41232,3,8659,3026650,381,147
488,1,,203,42,y,emergency_brake,30829,1,10260,3045635,302,148
489,1,,163,48,y,diving,449241,1,10260,3045749,310,148
490,1,,70,53,y,,25075,4,8472,3045779,316,148
491,1,,70,70,y,,30865,2,10260,3045873,335,148
492,1,,70,78,y,,38994,1,10260,3045907,341,148
493,1,,203,81,y,emergency_brake,24150,1,8472,3045915,346,148
494,1,,203,39,y,emergency_brake,46893,0,8466,3072174,277,149
495,1,,70,56,y,,449241,1,10260,3072585,311,149
496,1,,70,58,y,,166676,1,8466,3072621,283,149
497,1,,70,86,y,,26552,5,8466,3073135,337,149
498,1,,203,90,y,emergency_brake,186137,15,10260,3073276,282,149
499,1,,505,45,y,Unsportsmanlike Cond,30830,3,10194,3089479,303,150
500,1,,505,45,y,Unsportsmanlike Cond,40695,5,10194,3089488,304,150
501,1,,70,63,y,,24213,0,10194,3089736,321,150
502,1,,70,65,y,,97988,1,10194,3089774,325,150
503,1,,70,67,y,,47418,4,10194,3089829,330,150
504,1,,70,69,y,,70409,0,10260,3089849,332,150
505,1,,70,84,y,,38899,1,10194,3090080,353,150
506,1,,25,90,y,stall_time,35327,12,10260,3090248,368,150
507,1,,203,41,y,emergency_brake,30829,4,10260,3198768,317,151
508,1,,70,80,y,,41008,6,8586,3198887,341,151
509,1,,79,89,y,verbal_abuse,449241,2,10260,3198909,319,151
510,1,,70,37,y,,89185,3,10003,3208776,264,152
511,1,,70,45,y,,143365,5,10003,3208798,245,152
512,1,,70,19,y,,52133,1,8455,3221260,285,153
513,1,,203,35,y,emergency_brake,23354,1,10260,3221314,251,153
514,1,,203,55,y,emergency_brake,35327,3,10260,3221394,310,153
685,,1,65,64,r,emergency_brake,30362,2,8472,4212017,334,196
516,1,,70,90,y,,38994,13,10260,3221505,320,153
517,1,,78,22,y,kicked_ball_away,33781,0,8344,3230970,200,154
518,1,,70,54,y,,30829,8,10260,3238623,302,155
519,1,,70,58,y,,33881,7,10194,3238627,304,155
520,1,,70,83,y,,34944,7,10260,3238652,308,155
521,1,,505,90,y,Unsportsmanlike Cond,119541,22,10194,3238791,324,155
522,1,,70,73,y,,35327,2,10260,3262161,293,157
523,1,,203,87,y,emergency_brake,26111,4,9825,3262296,307,157
524,1,,70,90,y,,23354,9,10260,3262340,313,157
525,1,,203,59,y,emergency_brake,30865,2,10260,3282022,283,158
526,1,,70,90,y,,24154,2,10260,3282184,322,158
527,1,,203,13,y,emergency_brake,39027,0,8456,3344862,235,159
528,1,,70,16,y,,113836,1,10260,3344901,239,159
529,1,,70,30,y,,39618,1,10260,3345051,251,159
530,1,,203,45,y,emergency_brake,40196,9,8456,3345235,266,159
531,1,,70,13,y,,449241,2,10260,3308663,250,160
532,1,,70,50,y,,30843,5,10260,3308812,298,160
533,1,,79,90,y,verbal_abuse,25666,2,8659,3308922,361,160
534,1,,70,31,y,,239856,2,8650,3323638,262,161
535,1,,70,32,y,,38994,2,10260,3323649,266,161
536,1,,73,37,y,serious_fouls,30618,0,8650,3323697,271,161
537,1,,70,54,y,,22764,4,8650,3324006,291,161
538,1,,643,71,y,advantage,30865,3,10260,3324136,310,161
693,,1,63,46,r,serious_fouls,30618,4,8650,4288155,243,199
540,1,,505,84,y,Unsportsmanlike Cond,51553,2,8650,3326459,334,161
541,1,,79,11,y,verbal_abuse,38994,3,10260,3337933,294,162
542,1,,79,34,y,verbal_abuse,24751,2,8654,3338152,322,162
543,1,,203,39,y,emergency_brake,24372,3,8654,3338180,329,162
544,1,,203,12,y,emergency_brake,38994,3,10260,3349451,229,163
545,1,,505,16,y,Unsportsmanlike Cond,118434,1,10260,3349460,222,163
546,1,,70,45,y,,183500,0,10252,3349543,252,163
547,1,,70,64,y,,46010,1,10252,3349629,273,163
548,1,,70,88,y,,161414,3,10252,3349743,301,163
549,1,,70,90,y,,183715,9,10252,3349769,304,163
550,1,,70,52,y,,38373,1,10261,3366443,296,164
551,1,,70,38,y,,39618,1,10260,3452791,181,165
552,1,,70,46,y,,131583,6,8667,3452823,187,165
553,1,,70,27,y,,186137,1,10260,3406677,224,166
554,1,,70,47,y,,215384,1,8668,3407028,275,166
555,1,,70,50,y,,165823,1,10260,3407033,247,166
556,1,,70,60,y,,101192,1,8668,3407176,274,166
557,1,,70,29,y,,46354,1,9850,3423924,235,167
558,1,,70,65,y,,32569,1,10260,3424196,265,167
559,1,,70,26,y,,34944,1,10260,3442061,300,168
560,1,,70,31,y,,196169,2,8472,3442158,314,168
561,1,,70,90,y,,30865,7,10260,3443349,376,168
562,1,,203,32,y,emergency_brake,46008,5,8466,3464045,200,169
563,1,,70,38,y,,30865,1,10260,3464169,210,169
564,1,,70,40,y,,449241,0,10260,3464197,212,169
565,1,,73,53,y,serious_fouls,166676,1,8466,3464855,221,169
566,1,,70,65,y,,362694,3,8466,3465380,228,169
567,1,,70,26,y,,23305,2,10003,3645542,272,170
568,1,,70,48,y,,102356,1,10003,3645603,215,170
569,1,,70,54,y,,127130,3,10003,3645616,219,170
570,1,,70,82,y,,144996,2,10003,3645667,244,170
571,1,,70,83,y,,501040,1,10260,3645670,254,170
572,1,,70,86,y,,23354,1,10260,3645710,264,170
573,1,,70,28,y,,161012,2,10260,3901924,79,171
574,1,,505,31,y,Unsportsmanlike Cond,165823,2,10260,3901949,89,171
711,,1,63,77,r,serious_fouls,39618,1,10260,4513081,329,207
576,1,,70,61,y,,30459,0,8456,3902886,183,171
577,1,,70,77,y,,30509,7,8456,3903052,257,171
578,1,,70,79,y,,101103,1,8456,3903074,260,171
734,,1,270,90,r,,32441,3,8659,5005491,534,211
580,1,,203,35,y,emergency_brake,146830,1,9826,3923109,83,172
581,1,,70,38,y,,23030,1,9826,3923195,91,172
582,1,,70,64,y,,160194,1,9826,3924231,185,172
583,1,,70,83,y,,35327,3,10260,3924594,246,172
584,1,,203,65,y,emergency_brake,37436,3,9825,3954322,221,173
585,1,,505,90,y,Unsportsmanlike Cond,46469,25,9825,3954876,358,173
586,1,,25,90,y,stall_time,532741,24,10260,3954885,361,173
587,1,,70,47,y,,39618,1,10260,3970453,159,174
588,1,,70,54,y,,163200,1,8667,3970704,184,174
589,1,,203,65,y,emergency_brake,24531,4,8667,3971029,221,174
590,1,,203,89,y,emergency_brake,161035,1,10260,3971521,273,174
591,1,,203,41,y,emergency_brake,36786,1,10194,3982898,79,175
592,1,,70,58,y,,37194,1,10194,3983192,134,175
593,1,,70,60,y,,164676,1,10260,3983210,144,175
594,1,,203,72,y,emergency_brake,24213,5,10194,3983377,192,175
595,1,,70,90,y,,23354,7,10260,3983678,248,175
596,1,,70,90,y,,47418,17,10194,3983733,264,175
597,1,,73,89,y,serious_fouls,303339,2,8466,4001027,262,176
598,1,,70,90,y,,30829,3,10260,4001037,267,176
599,1,,70,90,y,,26552,7,8466,4001047,272,176
600,1,,70,5,y,,39618,1,10260,4012665,12,177
601,1,,70,21,y,,186137,3,10260,4012717,58,177
602,1,,70,29,y,,47558,3,8650,4012740,81,177
603,1,,70,37,y,,43248,0,10260,4012796,100,177
604,1,,70,43,y,,30829,3,10260,4012858,342,177
605,1,,70,74,y,,108808,1,8650,4013313,272,177
606,1,,643,84,y,advantage,30618,3,8650,4013412,298,177
791,,1,65,53,r,emergency_brake,24230,1,8472,1246954,359,228
608,1,,70,75,y,,501040,2,10260,4024471,219,178
609,1,,505,75,y,Unsportsmanlike Cond,69650,3,10252,4024472,220,178
610,1,,70,61,y,,24228,1,10261,4034721,204,179
611,1,,70,66,y,,30843,1,10260,4034809,220,179
612,1,,70,89,y,,31292,2,10261,4035149,280,179
613,1,,643,26,y,advantage,192920,4,8586,4036193,92,180
614,1,,70,27,y,,166422,2,8586,4036196,95,180
615,1,,70,50,y,,23354,5,10260,4036276,186,180
616,1,,70,71,y,,575780,2,10260,4036331,252,180
617,1,,70,84,y,,22543,3,10260,4036363,308,180
618,1,,70,86,y,,38994,1,10260,4036368,314,180
619,1,,70,62,y,,23354,4,10260,3662522,245,181
620,1,,70,67,y,,160713,1,10260,3662538,244,181
621,1,,643,38,y,advantage,24148,1,10260,3675462,233,182
622,1,,643,68,y,advantage,501040,0,10260,3675530,252,182
623,1,,70,76,y,,34437,3,8191,3675555,267,182
624,1,,70,90,y,,23922,2,8191,3675614,283,182
625,1,,203,33,y,emergency_brake,30843,1,10260,3725053,190,183
626,1,,70,33,y,,67850,1,8197,3752984,283,184
799,,1,63,90,r,serious_fouls,46539,3,9825,1262063,484,229
628,1,,79,83,y,verbal_abuse,30829,4,10260,3754150,334,184
629,1,,70,3,y,,23678,1,8654,3780168,235,185
630,1,,70,49,y,,164676,0,10260,3781763,278,185
814,,1,270,76,r,,30929,1,10261,1285282,401,232
632,1,,70,73,y,,192899,1,8654,3782501,307,185
633,1,,70,90,y,,169756,5,8654,3782995,326,185
634,1,,70,9,y,,30843,1,10260,3815159,334,186
635,1,,70,17,y,,212866,3,8668,3815256,325,186
636,1,,70,26,y,,36012,1,8668,3815343,367,186
637,1,,70,31,y,,161012,1,10260,3815396,313,186
638,1,,70,55,y,,35327,0,10260,3815803,374,186
639,1,,79,90,y,verbal_abuse,31465,5,8668,3816174,408,186
640,1,,70,90,y,,532741,14,10260,3816204,414,186
641,1,,70,39,y,,24171,0,8659,3856570,118,187
642,1,,203,83,y,emergency_brake,161012,2,10260,3856920,339,187
643,1,,70,90,y,,161035,29,10260,3856964,334,187
644,1,,70,12,y,,38994,2,10260,3877473,41,188
645,1,,70,22,y,,30822,1,8455,3877632,80,188
646,1,,203,39,y,emergency_brake,115067,1,8455,3877893,135,188
647,1,,70,50,y,,30613,3,8455,3878385,192,188
648,1,,70,62,y,,128864,1,8455,3878564,205,188
649,1,,79,65,y,verbal_abuse,31306,1,8455,3878626,211,188
650,1,,203,77,y,emergency_brake,39618,3,10260,3878908,254,188
651,1,,203,88,y,emergency_brake,107417,2,8455,3879166,292,188
842,,1,507,66,r,Unsportsmanlike Cond,26108,0,8586,1344742,398,238
653,1,,508,90,y,Removing Shirt,30843,17,10260,3879275,322,188
654,1,,70,35,y,,46010,1,8466,4069604,221,190
655,1,,70,58,y,,30843,1,10260,4069819,372,190
656,1,,508,70,y,Removing Shirt,94267,3,8466,4069928,465,190
657,1,,70,75,y,,41280,4,8466,4069977,511,190
658,1,,70,76,y,,34944,4,10260,4069990,525,190
659,1,,70,41,y,,24205,1,10172,4076159,189,191
660,1,,203,45,y,emergency_brake,41468,4,10260,4076224,220,191
661,1,,70,60,y,,109298,0,10172,4076503,306,191
662,1,,70,68,y,,161035,2,10260,4076653,358,191
663,1,,203,82,y,emergency_brake,23311,2,10172,4076892,442,191
664,1,,70,34,y,,173317,0,8197,4109118,175,192
665,1,,643,43,y,advantage,161035,2,10260,4143671,273,193
666,1,,70,73,y,,23678,2,8654,4144160,480,193
667,1,,25,80,y,stall_time,169756,1,8654,4144244,528,193
668,1,,203,83,y,emergency_brake,362694,4,10260,4144266,556,193
669,1,,79,83,y,verbal_abuse,30829,5,10260,4144268,669,193
892,,1,67,50,r,violence,27277,2,9825,1396684,322,252
671,1,,203,26,y,emergency_brake,32148,3,8191,4152922,169,194
672,1,,203,53,y,emergency_brake,240538,2,8191,4153484,363,194
673,1,,70,59,y,,30829,0,10260,4153526,386,194
674,1,,70,67,y,,37240,1,8191,4153655,428,194
675,1,,70,68,y,,22543,3,10260,4153676,437,194
676,1,,70,84,y,,532741,1,10260,4153933,596,194
677,1,,70,86,y,,46509,1,10260,4153950,540,194
678,1,,70,45,y,,39618,1,10260,4184621,216,195
679,1,,78,48,y,kicked_ball_away,186137,1,10260,4185028,243,195
680,1,,70,84,y,,23354,3,10260,4186219,573,195
681,1,,70,88,y,,24948,1,10003,4186297,496,195
682,1,,70,88,y,,161035,5,10260,4186319,574,195
683,1,,70,90,y,,127130,3,10003,4186392,518,195
684,1,,70,45,y,,35327,8,10260,4211200,220,196
902,,1,270,54,r,,24890,2,10261,1429787,338,254
686,1,,70,79,y,,180330,3,8472,4212351,407,196
687,1,,203,60,y,emergency_brake,161035,1,10260,4227610,323,197
688,1,,70,67,y,,33852,1,10261,4227750,350,197
689,1,,70,84,y,,35327,3,10260,4228008,441,197
690,1,,70,32,y,,41468,1,10260,4265084,151,198
691,1,,79,72,y,verbal_abuse,46353,1,8586,4265795,324,198
692,1,,70,19,y,,47558,1,8650,4287652,92,199
934,,1,64,35,r,hands,23787,5,8658,1540442,251,262
694,1,,70,47,y,,164676,0,10260,4288173,245,199
695,1,,70,56,y,,186137,1,10260,4288286,283,199
696,1,,70,67,y,,108808,1,8650,4288386,334,199
697,1,,70,83,y,,78324,3,10252,4312923,469,200
698,1,,203,24,y,emergency_brake,38807,1,8456,4347974,125,201
699,1,,70,34,y,,37459,3,8456,4348169,172,201
700,1,,70,43,y,,39027,2,8456,4348362,210,201
701,1,,70,54,y,,30822,0,8455,4366364,262,202
702,1,,70,57,y,,31306,1,8455,4366416,287,202
703,1,,70,63,y,,128864,2,8455,4366515,319,202
704,1,,70,90,y,,164676,18,10260,4367111,488,202
705,1,,70,12,y,,39618,1,10260,4399945,78,203
706,1,,70,64,y,,362694,3,10260,4401343,385,203
707,1,,70,62,y,,575780,2,10260,4430555,256,204
708,1,,70,55,y,,164676,2,10260,4457220,232,205
709,1,,70,90,y,,164676,16,10260,4490132,401,206
710,1,,505,57,y,Unsportsmanlike Cond,161012,3,10260,4512433,232,207
952,,1,67,76,r,violence,37950,0,9825,1605971,289,265
712,1,,70,90,y,,24531,4,8667,4513451,379,207
713,1,,203,90,y,emergency_brake,165823,9,10260,4513493,390,207
714,1,,70,90,y,,21864,13,8667,4513530,414,207
715,1,,70,27,y,,37762,1,8586,4652392,115,208
716,1,,70,69,y,,30872,2,10260,4652608,243,208
717,1,,70,76,y,,361315,1,8586,4652638,255,208
718,1,,70,90,y,,41468,2,10260,4652725,319,208
719,1,,70,90,y,,363333,7,8586,4652732,328,208
720,1,,203,15,y,emergency_brake,40196,1,8456,4952315,124,209
721,1,,203,39,y,emergency_brake,41468,3,10260,4952805,303,209
722,1,,70,45,y,,39027,2,8456,4952942,346,209
723,1,,203,89,y,emergency_brake,46893,2,10260,4954110,615,209
724,1,,70,18,y,,26160,1,9826,4972014,175,210
725,1,,70,26,y,,154271,1,9826,4972156,258,210
726,1,,70,47,y,,165823,1,10260,4972965,415,210
727,1,,70,53,y,,46820,2,10260,4973200,459,210
728,1,,203,80,y,emergency_brake,363340,1,9826,4973895,716,210
729,1,,70,90,y,,161035,11,10260,4974197,857,210
730,1,,70,43,y,,169162,2,8659,5003894,241,211
731,1,,70,60,y,,51545,1,8659,5004748,353,211
732,1,,70,61,y,,161035,1,10260,5004767,356,211
733,1,,70,65,y,,23257,3,8659,5004887,380,211
967,,1,26,79,y2,,33852,1,10261,1793509,377,269
735,1,,203,68,y,emergency_brake,22991,2,9817,5036322,341,212
736,1,,203,74,y,emergency_brake,23354,5,10260,5036374,400,212
737,1,,643,75,y,advantage,299215,4,10260,5036388,434,212
738,1,,203,14,y,emergency_brake,23354,1,10260,5063935,127,213
739,1,,70,85,y,,34944,5,10260,5082789,886,214
740,1,,70,41,y,,575779,3,10260,5103898,444,215
741,1,,79,85,y,verbal_abuse,155129,1,8678,5104848,820,215
742,1,,25,90,y,stall_time,30974,22,8678,5105061,905,215
743,1,,70,27,y,,24393,4,9850,5117742,300,216
744,1,,70,52,y,,231801,1,9850,5118641,670,216
745,1,,129,25,y,hands,23354,2,10260,5131351,129,217
746,1,,163,49,y,diving,96643,1,10194,5131429,251,217
747,1,,70,83,y,,575779,1,10260,5131516,406,217
748,1,,203,27,y,emergency_brake,32345,3,8455,5135857,212,218
749,1,,70,30,y,,46893,3,10260,5135873,133,218
750,1,,203,39,y,emergency_brake,165823,2,10260,5135948,163,218
751,1,,70,72,y,,107417,1,8455,5136314,332,218
752,1,,203,81,y,emergency_brake,30872,1,10260,5136375,369,218
753,1,,70,90,y,,30829,2,10260,5136469,404,218
754,1,,70,71,y,,154280,1,10252,4671298,285,219
755,1,,203,74,y,emergency_brake,164676,1,10260,4671324,290,219
756,1,,70,84,y,,46820,1,10260,4671438,338,219
757,1,,70,90,y,,179410,1,10252,4671475,369,219
758,1,,70,19,y,,46820,1,10260,4694874,99,220
759,1,,70,20,y,,240236,3,10261,4694881,119,220
760,1,,70,57,y,,39968,1,10261,4694993,279,220
761,1,,70,70,y,,362694,5,10260,4695032,335,220
762,1,,70,38,y,,46893,2,10260,4727622,170,221
763,1,,70,41,y,,303824,1,10260,4727647,185,221
764,1,,70,43,y,,38831,1,10003,4727660,189,221
765,1,,78,80,y,kicked_ball_away,127130,1,10003,4728468,414,221
766,1,,70,48,y,,157838,2,8650,4761550,222,222
767,1,,70,73,y,,46820,1,10260,4762040,343,222
768,1,,70,75,y,,38807,1,8650,4762105,362,222
769,1,,70,73,y,,209405,3,8466,4805916,415,223
770,1,,70,78,y,,26552,1,8466,4806028,432,223
771,1,,70,38,y,,24159,2,8472,4832704,225,224
772,1,,70,50,y,,22964,1,8472,4833481,326,224
773,1,,203,85,y,emergency_brake,25150,1,8472,4834213,531,224
774,1,,70,22,y,,23354,1,10260,4877642,144,225
775,1,,203,30,y,emergency_brake,46820,1,10260,4877805,173,225
776,1,,70,51,y,,159594,1,9825,4878553,304,225
777,1,,70,55,y,,30829,3,10260,4878650,345,225
778,1,,643,22,y,advantage,77690,3,8668,4909161,347,226
779,1,,70,50,y,,30872,3,10260,4910176,408,226
780,1,,70,52,y,,161035,1,10260,4910218,415,226
781,1,,505,70,y,Unsportsmanlike Cond,181276,1,8668,4910736,567,226
782,1,,73,18,y,serious_fouls,24205,2,10261,1132271,255,227
783,1,,77,22,y,shirt_pull,23579,4,10261,1132291,261,227
784,1,,73,52,y,serious_fouls,30373,1,10260,1132436,287,227
785,1,,73,56,y,serious_fouls,24148,1,10260,1132454,293,227
786,1,,70,6,y,,38373,1,10261,1246210,304,228
787,1,,70,14,y,,47382,3,10261,1246261,271,228
788,1,,70,32,y,,38802,0,8472,1246403,327,228
789,1,,70,43,y,,24209,0,8472,1246548,278,228
790,1,,70,44,y,,49571,1,10261,1246564,323,228
978,,1,63,66,r,serious_fouls,46810,1,10261,1826111,321,271
792,1,,70,63,y,,36786,2,8472,1247078,366,228
793,1,,70,68,y,,25150,2,8472,1247116,302,228
794,1,,203,73,y,emergency_brake,34275,2,8472,1247154,286,228
795,1,,79,82,y,verbal_abuse,30885,1,8472,1247267,315,228
796,1,,73,23,y,serious_fouls,31291,1,9825,1261011,372,229
797,1,,73,32,y,serious_fouls,38373,1,10261,1261062,381,229
798,1,,73,69,y,serious_fouls,30613,1,9825,1261645,438,229
992,,1,177,89,y2,serious_fouls,36786,0,8472,1613362,219,276
800,1,,70,90,y,,26111,8,9825,1262135,486,229
801,1,,70,25,y,,186137,3,8655,1268571,213,230
802,1,,70,37,y,,23933,1,10261,1268848,209,230
803,1,,70,38,y,,38373,2,10261,1268894,246,230
804,1,,70,45,y,,19020,3,8655,1269059,226,230
805,1,,163,50,y,diving,113465,1,8655,1269352,267,230
806,1,,70,90,y,,30929,0,10261,1270331,235,230
807,1,,505,90,y,Unsportsmanlike Cond,34176,1,8655,1270335,248,230
808,1,,505,45,y,Unsportsmanlike Cond,24899,1,10261,1274086,279,231
809,1,,73,57,y,serious_fouls,26777,1,9879,1274269,294,231
810,1,,73,66,y,serious_fouls,38373,3,10261,1274483,302,231
811,1,,73,90,y,serious_fouls,30338,1,9879,1274984,320,231
812,1,,70,44,y,,130670,1,8559,1284725,360,232
813,1,,70,60,y,,23933,0,10261,1285048,381,232
1004,,1,506,70,y2,Unsportsmanlike Cond,25667,0,8655,1672044,313,280
815,1,,70,90,y,,37475,1,10261,1285530,418,232
816,1,,73,22,y,serious_fouls,79574,0,8455,1301676,311,233
817,1,,73,85,y,serious_fouls,38373,1,10261,1302520,395,233
818,1,,505,90,y,Unsportsmanlike Cond,40565,0,10261,1302570,401,233
819,1,,203,20,y,emergency_brake,33852,1,10261,1315007,286,234
820,1,,203,57,y,emergency_brake,37475,1,10261,1315579,333,234
821,1,,70,62,y,,40565,1,10261,1315636,265,234
822,1,,70,75,y,,30248,2,10261,1315709,308,234
823,1,,70,84,y,,34418,0,10261,1315848,367,234
824,1,,70,19,y,,34036,1,8650,1325476,247,235
825,1,,203,78,y,emergency_brake,33852,1,10261,1326307,345,235
826,1,,70,83,y,,38373,1,10261,1326337,347,235
827,1,,505,24,y,Unsportsmanlike Cond,23933,4,10261,1342453,276,236
828,1,,505,30,y,Unsportsmanlike Cond,37459,11,8456,1342534,282,236
829,1,,73,61,y,serious_fouls,33086,2,8456,1343008,339,236
830,1,,505,72,y,Unsportsmanlike Cond,31432,11,8456,1343170,345,236
831,1,,505,87,y,Unsportsmanlike Cond,108808,1,8456,1343336,361,236
832,1,,79,89,y,verbal_abuse,24159,0,8456,1343356,360,236
833,1,,70,19,y,,24205,1,10261,1138818,243,237
834,1,,70,40,y,,23579,1,10261,1138876,266,237
835,1,,70,64,y,,30248,3,10261,1139089,288,237
836,1,,70,78,y,,24780,3,10252,1139197,307,237
837,1,,505,35,y,Unsportsmanlike Cond,38373,2,10261,1344365,357,238
838,1,,325,39,y,pushing,97988,2,8586,1344392,363,238
839,1,,73,51,y,serious_fouls,26108,1,8586,1344577,381,238
840,1,,325,52,y,pushing,33852,5,10261,1344593,385,238
841,1,,73,59,y,serious_fouls,30248,1,10261,1344669,393,238
1047,,1,67,58,r,violence,33468,1,8472,1975706,309,291
843,1,,325,82,y,pushing,47382,3,10261,1344926,417,238
844,1,,325,22,y,pushing,23291,7,8602,1144195,358,239
845,1,,73,38,y,serious_fouls,33620,1,8602,1144396,373,239
846,1,,505,42,y,Unsportsmanlike Cond,47382,5,10261,1144466,389,239
847,1,,73,45,y,serious_fouls,23538,3,8602,1144545,385,239
848,1,,77,62,y,shirt_pull,40022,4,8602,1144930,420,239
849,1,,77,64,y,shirt_pull,23933,1,10261,1144962,424,239
850,1,,73,80,y,serious_fouls,131409,1,8602,1145145,443,239
851,1,,77,83,y,shirt_pull,32581,1,8602,1145175,449,239
852,1,,73,85,y,serious_fouls,35466,1,8602,1145201,457,239
853,1,,325,89,y,pushing,24225,1,10261,1145239,454,239
854,1,,73,90,y,serious_fouls,23579,4,10261,1145270,461,239
855,1,,73,90,y,serious_fouls,24205,1,10261,1145314,471,239
856,1,,70,25,y,,40563,1,8483,1157010,233,240
857,1,,73,47,y,serious_fouls,23579,0,10261,1157618,256,240
858,1,,70,71,y,,39109,2,8483,1158106,284,240
859,1,,70,72,y,,30929,1,10261,1158121,286,240
860,1,,508,90,y,Removing Shirt,21853,3,8483,1158463,320,240
861,1,,73,33,y,serious_fouls,31989,1,8668,1172335,305,241
862,1,,73,59,y,serious_fouls,23579,1,10261,1172863,332,241
863,1,,505,63,y,Unsportsmanlike Cond,39618,3,8668,1172940,347,241
864,1,,79,67,y,verbal_abuse,37475,0,10261,1172988,350,241
865,1,,70,69,y,,23933,1,10261,1173030,359,241
866,1,,505,20,y,Unsportsmanlike Cond,24133,0,10194,1191425,308,242
867,1,,70,17,y,,24899,3,10261,1204245,267,243
868,1,,70,22,y,,30929,2,10261,1204273,279,243
869,1,,70,26,y,,30831,3,8456,1204285,283,243
870,1,,70,39,y,,36183,1,8456,1204420,294,243
