f1,stats_shoton,coordinates_0,coordinates_1,event_incident_typefk,elapsed,subtype,player1,sortorder,team,id,n,original_index
2825,1,,,153,13,shot,24223,1,8654,1351553,269,248
2826,1,,,147,17,shot,37475,1,10261,1351611,272,248
2827,1,,,135,35,shot,33852,5,10261,1351921,300,248
2828,1,,,153,67,shot,24450,0,8654,1352560,336,248
2829,1,,,232,68,shot,,3,10261,1352587,337,248
2830,1,,,136,72,header,34543,3,8654,1352657,343,248
2831,1,,,231,82,shot,,1,8654,1352874,358,248
2832,0,,,61,89,blocked_shot,24450,0,8654,1352999,365,248
2833,0,,,61,1,blocked_shot,24205,0,10261,1365702,201,249
2834,1,,,553,6,big chance shot,23949,4,8472,1365748,200,249
2835,1,,,554,12,big chance shot,30929,1,10261,1365778,205,249
2836,1,,,147,18,shot,38802,1,8472,1365818,210,249
2837,0,,,61,18,blocked_shot,111930,4,8472,1365822,214,249
2838,0,,,61,45,blocked_shot,156008,1,8472,1365992,240,249
2839,0,,,61,70,blocked_shot,41980,1,8472,1366194,270,249
2840,1,,,155,90,distance,36786,0,8472,1366310,291,249
2841,0,,,61,10,blocked_shot,30348,0,8586,1372969,195,250
2842,0,,,61,11,blocked_shot,35454,1,10261,1372979,197,250
2843,1,,,147,12,shot,30348,1,8586,1372991,198,250
